date,company,sentiment_score
2018-08-16,HEROMOTOCO,0.152
2018-08-17,HEROMOTOCO,0.106
2018-08-20,HEROMOTOCO,-0.134
2018-08-21,HEROMOTOCO,-0.055
2018-08-22,HEROMOTOCO,0.098
2018-08-23,HEROMOTOCO,0.116
2018-08-24,HEROMOTOCO,-0.026
2018-08-27,HEROMOTOCO,-0.036
2018-08-28,HEROMOTOCO,-0.027
2018-08-29,HEROMOTOCO,-0.029
2018-08-30,HEROMOTOCO,-0.075
2018-08-31,HEROMOTOCO,-0.066
2018-09-03,HEROMOTOCO,0.134
2018-09-04,HEROMOTOCO,0.151
2018-09-05,HEROMOTOCO,-0.058
2018-09-06,HEROMOTOCO,-0.141
2018-09-07,HEROMOTOCO,0.138
2018-09-10,HEROMOTOCO,-0.134
2018-09-11,HEROMOTOCO,0.525
2018-09-12,HEROMOTOCO,0.024
2018-09-13,HEROMOTOCO,0.082
2018-09-14,HEROMOTOCO,0.009
2018-09-17,HEROMOTOCO,-0.014
2018-09-18,HEROMOTOCO,0.523
2018-09-19,HEROMOTOCO,-0.076
2018-09-20,HEROMOTOCO,-0.041
2018-09-21,HEROMOTOCO,-0.026
2018-09-24,HEROMOTOCO,0.107
2018-09-25,HEROMOTOCO,-0.103
2018-09-26,HEROMOTOCO,-0.144
2018-09-27,HEROMOTOCO,0.134
2018-09-28,HEROMOTOCO,0.056
2018-10-01,HEROMOTOCO,0.055
2018-10-02,HEROMOTOCO,-0.065
2018-10-03,HEROMOTOCO,0.116
2018-10-04,HEROMOTOCO,-0.081
2018-10-05,HEROMOTOCO,-0.019
2018-10-08,HEROMOTOCO,-0.08
2018-10-09,HEROMOTOCO,0.027
2018-10-10,HEROMOTOCO,0.092
2018-10-11,HEROMOTOCO,-0.037
2018-10-12,HEROMOTOCO,0.094
2018-10-15,HEROMOTOCO,-0.115
2018-10-16,HEROMOTOCO,-0.096
2018-10-17,HEROMOTOCO,0.008
2018-10-18,HEROMOTOCO,-0.044
2018-10-19,HEROMOTOCO,0.029
2018-10-22,HEROMOTOCO,0.073
2018-10-23,HEROMOTOCO,-0.093
2018-10-24,HEROMOTOCO,-0.036
2018-10-25,HEROMOTOCO,0.598
2018-10-26,HEROMOTOCO,-0.018
2018-10-29,HEROMOTOCO,0.051
2018-10-30,HEROMOTOCO,0.035
2018-10-31,HEROMOTOCO,-0.052
2018-11-01,HEROMOTOCO,0.037
2018-11-02,HEROMOTOCO,0.081
2018-11-05,HEROMOTOCO,0.034
2018-11-06,HEROMOTOCO,-0.154
2018-11-07,HEROMOTOCO,-0.018
2018-11-08,HEROMOTOCO,0.091
2018-11-09,HEROMOTOCO,0.109
2018-11-12,HEROMOTOCO,0.103
2018-11-13,HEROMOTOCO,-0.066
2018-11-14,HEROMOTOCO,0.106
2018-11-15,HEROMOTOCO,-0.048
2018-11-16,HEROMOTOCO,0.097
2018-11-19,HEROMOTOCO,-0.073
2018-11-20,HEROMOTOCO,-0.136
2018-11-21,HEROMOTOCO,0.12
2018-11-22,HEROMOTOCO,-0.037
2018-11-23,HEROMOTOCO,-0.095
2018-11-26,HEROMOTOCO,0.097
2018-11-27,HEROMOTOCO,-0.122
2018-11-28,HEROMOTOCO,0.111
2018-11-29,HEROMOTOCO,-0.055
2018-11-30,HEROMOTOCO,-0.114
2018-12-03,HEROMOTOCO,-0.12
2018-12-04,HEROMOTOCO,-0.15
2018-12-05,HEROMOTOCO,-0.098
2018-12-06,HEROMOTOCO,-0.12
2018-12-07,HEROMOTOCO,0.111
2018-12-10,HEROMOTOCO,0.124
2018-12-11,HEROMOTOCO,0.151
2018-12-12,HEROMOTOCO,-0.002
2018-12-13,HEROMOTOCO,-0.012
2018-12-14,HEROMOTOCO,0.109
2018-12-17,HEROMOTOCO,-0.043
2018-12-18,HEROMOTOCO,0.011
2018-12-19,HEROMOTOCO,0.195
2018-12-20,HEROMOTOCO,0.089
2018-12-21,HEROMOTOCO,-0.002
2018-12-24,HEROMOTOCO,-0.094
2018-12-25,HEROMOTOCO,-0.16
2018-12-26,HEROMOTOCO,-0.119
2018-12-27,HEROMOTOCO,-0.006
2018-12-28,HEROMOTOCO,0.013
2018-12-31,HEROMOTOCO,-0.046
2019-01-01,HEROMOTOCO,-0.012
2019-01-02,HEROMOTOCO,-0.142
2019-01-03,HEROMOTOCO,-0.126
2019-01-04,HEROMOTOCO,-0.046
2019-01-07,HEROMOTOCO,0.061
2019-01-08,HEROMOTOCO,-0.117
2019-01-09,HEROMOTOCO,-0.175
2019-01-10,HEROMOTOCO,-0.082
2019-01-11,HEROMOTOCO,-0.033
2019-01-14,HEROMOTOCO,0.029
2019-01-15,HEROMOTOCO,0.034
2019-01-16,HEROMOTOCO,0.009
2019-01-17,HEROMOTOCO,-0.072
2019-01-18,HEROMOTOCO,0.001
2019-01-21,HEROMOTOCO,-0.128
2019-01-22,HEROMOTOCO,-0.081
2019-01-23,HEROMOTOCO,-0.064
2019-01-24,HEROMOTOCO,-0.115
2019-01-25,HEROMOTOCO,-0.098
2019-01-28,HEROMOTOCO,0.081
2019-01-29,HEROMOTOCO,-0.072
2019-01-30,HEROMOTOCO,-0.159
2019-01-31,HEROMOTOCO,-0.041
2019-02-01,HEROMOTOCO,0.019
2019-02-04,HEROMOTOCO,0.084
2019-02-05,HEROMOTOCO,-0.135
2019-02-06,HEROMOTOCO,-0.04
2019-02-07,HEROMOTOCO,-0.171
2019-02-08,HEROMOTOCO,-0.17
2019-02-11,HEROMOTOCO,0.033
2019-02-12,HEROMOTOCO,0.111
2019-02-13,HEROMOTOCO,0.05
2019-02-14,HEROMOTOCO,-0.15
2019-02-15,HEROMOTOCO,-0.045
2019-02-18,HEROMOTOCO,-0.091
2019-02-19,HEROMOTOCO,-0.035
2019-02-20,HEROMOTOCO,-0.124
2019-02-21,HEROMOTOCO,0.091
2019-02-22,HEROMOTOCO,0.041
2019-02-25,HEROMOTOCO,-0.088
2019-02-26,HEROMOTOCO,-0.035
2019-02-27,HEROMOTOCO,-0.141
2019-02-28,HEROMOTOCO,-0.17
2019-03-01,HEROMOTOCO,0.102
2019-03-04,HEROMOTOCO,-0.008
2019-03-05,HEROMOTOCO,-0.034
2019-03-06,HEROMOTOCO,-0.049
2019-03-07,HEROMOTOCO,-0.174
2019-03-08,HEROMOTOCO,-0.084
2019-03-11,HEROMOTOCO,0.093
2019-03-12,HEROMOTOCO,0.101
2019-03-13,HEROMOTOCO,0.072
2019-03-14,HEROMOTOCO,0.073
2019-03-15,HEROMOTOCO,-0.172
2019-03-18,HEROMOTOCO,0.024
2019-03-19,HEROMOTOCO,0.104
2019-03-20,HEROMOTOCO,-0.024
2019-03-21,HEROMOTOCO,-0.183
2019-03-22,HEROMOTOCO,-0.051
2019-03-25,HEROMOTOCO,-0.136
2019-03-26,HEROMOTOCO,-0.141
2019-03-27,HEROMOTOCO,0.047
2019-03-28,HEROMOTOCO,0.009
2019-03-29,HEROMOTOCO,0.084
2019-04-01,HEROMOTOCO,0.065
2019-04-02,HEROMOTOCO,-0.179
2019-04-03,HEROMOTOCO,-0.096
2019-04-04,HEROMOTOCO,-0.099
2019-04-05,HEROMOTOCO,-0.047
2019-04-08,HEROMOTOCO,0.027
2019-04-09,HEROMOTOCO,0.0
2019-04-10,HEROMOTOCO,-0.065
2019-04-11,HEROMOTOCO,-0.028
2019-04-12,HEROMOTOCO,-0.09
2019-04-15,HEROMOTOCO,-0.031
2019-04-16,HEROMOTOCO,-0.053
2019-04-17,HEROMOTOCO,-0.084
2019-04-18,HEROMOTOCO,0.085
2019-04-19,HEROMOTOCO,-0.056
2019-04-22,HEROMOTOCO,0.044
2019-04-23,HEROMOTOCO,-0.107
2019-04-24,HEROMOTOCO,-0.287
2019-04-25,HEROMOTOCO,0.071
2019-04-26,HEROMOTOCO,-0.041
2019-04-29,HEROMOTOCO,-0.118
2019-04-30,HEROMOTOCO,-0.096
2019-05-01,HEROMOTOCO,-0.022
2019-05-02,HEROMOTOCO,0.035
2019-05-03,HEROMOTOCO,-0.165
2019-05-06,HEROMOTOCO,0.049
2019-05-07,HEROMOTOCO,-0.166
2019-05-08,HEROMOTOCO,0.076
2019-05-09,HEROMOTOCO,-0.11
2019-05-10,HEROMOTOCO,-0.119
2019-05-13,HEROMOTOCO,0.039
2019-05-14,HEROMOTOCO,0.011
2019-05-15,HEROMOTOCO,0.068
2019-05-16,HEROMOTOCO,-0.082
2019-05-17,HEROMOTOCO,-0.179
2019-05-20,HEROMOTOCO,-0.024
2019-05-21,HEROMOTOCO,-0.177
2019-05-22,HEROMOTOCO,0.082
2019-05-23,HEROMOTOCO,-0.11
2019-05-24,HEROMOTOCO,0.007
2019-05-27,HEROMOTOCO,0.059
2019-05-28,HEROMOTOCO,-0.144
2019-05-29,HEROMOTOCO,0.075
2019-05-30,HEROMOTOCO,-0.125
2019-05-31,HEROMOTOCO,-0.032
2019-06-03,HEROMOTOCO,-0.122
2019-06-04,HEROMOTOCO,-0.025
2019-06-05,HEROMOTOCO,-0.084
2019-06-06,HEROMOTOCO,0.07
2019-06-07,HEROMOTOCO,0.097
2019-06-10,HEROMOTOCO,-0.183
2019-06-11,HEROMOTOCO,-0.045
2019-06-12,HEROMOTOCO,-0.172
2019-06-13,HEROMOTOCO,0.026
2019-06-14,HEROMOTOCO,0.082
2019-06-17,HEROMOTOCO,-0.142
2019-06-18,HEROMOTOCO,-0.128
2019-06-19,HEROMOTOCO,-0.169
2019-06-20,HEROMOTOCO,0.097
2019-06-21,HEROMOTOCO,-0.165
2019-06-24,HEROMOTOCO,0.029
2019-06-25,HEROMOTOCO,0.091
2019-06-26,HEROMOTOCO,0.03
2019-06-27,HEROMOTOCO,0.057
2019-06-28,HEROMOTOCO,0.007
2019-07-01,HEROMOTOCO,-0.057
2019-07-02,HEROMOTOCO,-0.087
2019-07-03,HEROMOTOCO,-0.189
2019-07-04,HEROMOTOCO,0.005
2019-07-05,HEROMOTOCO,-0.094
2019-07-08,HEROMOTOCO,0.019
2019-07-09,HEROMOTOCO,-0.192
2019-07-10,HEROMOTOCO,0.074
2019-07-11,HEROMOTOCO,-0.18
2019-07-12,HEROMOTOCO,-0.154
2019-07-15,HEROMOTOCO,0.036
2019-07-16,HEROMOTOCO,0.064
2019-07-17,HEROMOTOCO,0.017
2019-07-18,HEROMOTOCO,-0.089
2019-07-19,HEROMOTOCO,-0.173
2019-07-22,HEROMOTOCO,0.046
2019-07-23,HEROMOTOCO,0.507
2019-07-24,HEROMOTOCO,0.095
2019-07-25,HEROMOTOCO,-0.099
2019-07-26,HEROMOTOCO,-0.166
2019-07-29,HEROMOTOCO,-0.113
2019-07-30,HEROMOTOCO,0.078
2019-07-31,HEROMOTOCO,-0.124
2019-08-01,HEROMOTOCO,-0.083
2019-08-02,HEROMOTOCO,-0.171
2019-08-05,HEROMOTOCO,-0.154
2019-08-06,HEROMOTOCO,-0.065
2019-08-07,HEROMOTOCO,0.087
2019-08-08,HEROMOTOCO,-0.078
2019-08-09,HEROMOTOCO,-0.107
2019-08-12,HEROMOTOCO,-0.107
2019-08-13,HEROMOTOCO,0.04
2019-08-14,HEROMOTOCO,0.059
2019-08-15,HEROMOTOCO,-0.138
2019-08-16,HEROMOTOCO,-0.18
2019-08-19,HEROMOTOCO,-0.06
2019-08-20,HEROMOTOCO,-0.186
2019-08-21,HEROMOTOCO,0.056
2019-08-22,HEROMOTOCO,-0.063
2019-08-23,HEROMOTOCO,-0.053
2019-08-26,HEROMOTOCO,0.006
2019-08-27,HEROMOTOCO,-0.193
2019-08-28,HEROMOTOCO,-0.002
2019-08-29,HEROMOTOCO,-0.048
2019-08-30,HEROMOTOCO,0.009
2019-09-02,HEROMOTOCO,-0.159
2019-09-03,HEROMOTOCO,-0.165
2019-09-04,HEROMOTOCO,0.063
2019-09-05,HEROMOTOCO,-0.094
2019-09-06,HEROMOTOCO,0.005
2019-09-09,HEROMOTOCO,0.035
2019-09-10,HEROMOTOCO,0.099
2019-09-11,HEROMOTOCO,-0.11
2019-09-12,HEROMOTOCO,0.04
2019-09-13,HEROMOTOCO,-0.16
2019-09-16,HEROMOTOCO,-0.121
2019-09-17,HEROMOTOCO,0.022
2019-09-18,HEROMOTOCO,-0.178
2019-09-19,HEROMOTOCO,-0.062
2019-09-20,HEROMOTOCO,0.026
2019-09-23,HEROMOTOCO,-0.028
2019-09-24,HEROMOTOCO,-0.013
2019-09-25,HEROMOTOCO,-0.041
2019-09-26,HEROMOTOCO,-0.086
2019-09-27,HEROMOTOCO,-0.14
2019-09-30,HEROMOTOCO,-0.028
2019-10-01,HEROMOTOCO,-0.053
2019-10-02,HEROMOTOCO,0.105
2019-10-03,HEROMOTOCO,-0.071
2019-10-04,HEROMOTOCO,-0.172
2019-10-07,HEROMOTOCO,-0.184
2019-10-08,HEROMOTOCO,0.078
2019-10-09,HEROMOTOCO,0.096
2019-10-10,HEROMOTOCO,0.131
2019-10-11,HEROMOTOCO,-0.026
2019-10-14,HEROMOTOCO,-0.048
2019-10-15,HEROMOTOCO,0.072
2019-10-16,HEROMOTOCO,-0.039
2019-10-17,HEROMOTOCO,-0.077
2019-10-18,HEROMOTOCO,-0.146
2019-10-21,HEROMOTOCO,-0.112
2019-10-22,HEROMOTOCO,-0.031
2019-10-23,HEROMOTOCO,-0.079
2019-10-24,HEROMOTOCO,0.09
2019-10-25,HEROMOTOCO,-0.099
2019-10-28,HEROMOTOCO,-0.045
2019-10-29,HEROMOTOCO,-0.177
2019-10-30,HEROMOTOCO,-0.087
2019-10-31,HEROMOTOCO,0.013
2019-11-01,HEROMOTOCO,0.11
2019-11-04,HEROMOTOCO,-0.108
2019-11-05,HEROMOTOCO,0.065
2019-11-06,HEROMOTOCO,0.055
2019-11-07,HEROMOTOCO,-0.067
2019-11-08,HEROMOTOCO,-0.108
2019-11-11,HEROMOTOCO,0.06
2019-11-12,HEROMOTOCO,-0.09
2019-11-13,HEROMOTOCO,0.073
2019-11-14,HEROMOTOCO,0.031
2019-11-15,HEROMOTOCO,-0.111
2019-11-18,HEROMOTOCO,0.019
2019-11-19,HEROMOTOCO,0.099
2019-11-20,HEROMOTOCO,-0.018
2019-11-21,HEROMOTOCO,-0.105
2019-11-22,HEROMOTOCO,0.041
2019-11-25,HEROMOTOCO,0.078
2019-11-26,HEROMOTOCO,-0.04
2019-11-27,HEROMOTOCO,0.06
2019-11-28,HEROMOTOCO,-0.018
2019-11-29,HEROMOTOCO,-0.065
2019-12-02,HEROMOTOCO,-0.095
2019-12-03,HEROMOTOCO,0.076
2019-12-04,HEROMOTOCO,-0.087
2019-12-05,HEROMOTOCO,-0.027
2019-12-06,HEROMOTOCO,0.054
2019-12-09,HEROMOTOCO,-0.093
2019-12-10,HEROMOTOCO,-0.094
2019-12-11,HEROMOTOCO,-0.07
2019-12-12,HEROMOTOCO,0.591
2019-12-13,HEROMOTOCO,-0.046
2019-12-16,HEROMOTOCO,-0.045
2019-12-17,HEROMOTOCO,0.01
2019-12-18,HEROMOTOCO,-0.079
2019-12-19,HEROMOTOCO,-0.109
2019-12-20,HEROMOTOCO,0.044
2019-12-23,HEROMOTOCO,-0.062
2019-12-24,HEROMOTOCO,0.118
2019-12-25,HEROMOTOCO,0.1
2019-12-26,HEROMOTOCO,0.077
2019-12-27,HEROMOTOCO,0.038
2019-12-30,HEROMOTOCO,0.018
2019-12-31,HEROMOTOCO,0.013
2020-01-01,HEROMOTOCO,-0.167
2020-01-02,HEROMOTOCO,0.026
2020-01-03,HEROMOTOCO,0.12
2020-01-06,HEROMOTOCO,-0.114
2020-01-07,HEROMOTOCO,0.047
2020-01-08,HEROMOTOCO,-0.122
2020-01-09,HEROMOTOCO,-0.14
2020-01-10,HEROMOTOCO,0.119
2020-01-13,HEROMOTOCO,-0.001
2020-01-14,HEROMOTOCO,0.049
2020-01-15,HEROMOTOCO,-0.087
2020-01-16,HEROMOTOCO,0.097
2020-01-17,HEROMOTOCO,0.041
2020-01-20,HEROMOTOCO,0.11
2020-01-21,HEROMOTOCO,-0.027
2020-01-22,HEROMOTOCO,-0.154
2020-01-23,HEROMOTOCO,-0.084
2020-01-24,HEROMOTOCO,0.115
2020-01-27,HEROMOTOCO,0.092
2020-01-28,HEROMOTOCO,-0.055
2020-01-29,HEROMOTOCO,-0.151
2020-01-30,HEROMOTOCO,-0.065
2020-01-31,HEROMOTOCO,-0.04
2020-02-03,HEROMOTOCO,-0.107
2020-02-04,HEROMOTOCO,-0.029
2020-02-05,HEROMOTOCO,-0.168
2020-02-06,HEROMOTOCO,-0.112
2020-02-07,HEROMOTOCO,0.027
2020-02-10,HEROMOTOCO,0.087
2020-02-11,HEROMOTOCO,0.112
2020-02-12,HEROMOTOCO,-0.141
2020-02-13,HEROMOTOCO,-0.053
2020-02-14,HEROMOTOCO,0.059
2020-02-17,HEROMOTOCO,-0.11
2020-02-18,HEROMOTOCO,0.063
2020-02-19,HEROMOTOCO,-0.101
2020-02-20,HEROMOTOCO,-0.105
2020-02-21,HEROMOTOCO,-0.125
2020-02-24,HEROMOTOCO,-0.028
2020-02-25,HEROMOTOCO,0.112
2020-02-26,HEROMOTOCO,-0.059
2020-02-27,HEROMOTOCO,-0.149
2020-02-28,HEROMOTOCO,-0.161
2020-03-02,HEROMOTOCO,-0.113
2020-03-03,HEROMOTOCO,0.1
2020-03-04,HEROMOTOCO,0.006
2020-03-05,HEROMOTOCO,-0.036
2020-03-06,HEROMOTOCO,0.016
2020-03-09,HEROMOTOCO,0.028
2020-03-10,HEROMOTOCO,0.371
2020-03-11,HEROMOTOCO,-0.072
2020-03-12,HEROMOTOCO,-0.148
2020-03-13,HEROMOTOCO,0.083
2020-03-16,HEROMOTOCO,-0.131
2020-03-17,HEROMOTOCO,-0.126
2020-03-18,HEROMOTOCO,0.051
2020-03-19,HEROMOTOCO,-0.144
2020-03-20,HEROMOTOCO,0.066
2020-03-23,HEROMOTOCO,0.508
2020-03-24,HEROMOTOCO,-0.141
2020-03-25,HEROMOTOCO,0.025
2020-03-26,HEROMOTOCO,0.007
2020-03-27,HEROMOTOCO,-0.01
2020-03-30,HEROMOTOCO,0.098
2020-03-31,HEROMOTOCO,-0.098
2020-04-01,HEROMOTOCO,0.001
2020-04-02,HEROMOTOCO,-0.136
2020-04-03,HEROMOTOCO,0.049
2020-04-06,HEROMOTOCO,-0.121
2020-04-07,HEROMOTOCO,-0.154
2020-04-08,HEROMOTOCO,0.004
2020-04-09,HEROMOTOCO,0.134
2020-04-10,HEROMOTOCO,-0.014
2020-04-13,HEROMOTOCO,0.274
2020-04-14,HEROMOTOCO,0.066
2020-04-15,HEROMOTOCO,0.134
2020-04-16,HEROMOTOCO,-0.061
2020-04-17,HEROMOTOCO,-0.108
2020-04-20,HEROMOTOCO,0.132
2020-04-21,HEROMOTOCO,0.091
2020-04-22,HEROMOTOCO,0.068
2020-04-23,HEROMOTOCO,-0.052
2020-04-24,HEROMOTOCO,0.024
2020-04-27,HEROMOTOCO,-0.078
2020-04-28,HEROMOTOCO,0.099
2020-04-29,HEROMOTOCO,-0.039
2020-04-30,HEROMOTOCO,0.074
2020-05-01,HEROMOTOCO,0.012
2020-05-04,HEROMOTOCO,-0.132
2020-05-05,HEROMOTOCO,-0.01
2020-05-06,HEROMOTOCO,-0.033
2020-05-07,HEROMOTOCO,-0.005
2020-05-08,HEROMOTOCO,-0.059
2020-05-11,HEROMOTOCO,0.031
2020-05-12,HEROMOTOCO,-0.088
2020-05-13,HEROMOTOCO,0.145
2020-05-14,HEROMOTOCO,0.292
2020-05-15,HEROMOTOCO,0.023
2020-05-18,HEROMOTOCO,0.157
2020-05-19,HEROMOTOCO,0.148
2020-05-20,HEROMOTOCO,-0.014
2020-05-21,HEROMOTOCO,-0.084
2020-05-22,HEROMOTOCO,-0.082
2020-05-25,HEROMOTOCO,0.105
2020-05-26,HEROMOTOCO,0.085
2020-05-27,HEROMOTOCO,0.542
2020-05-28,HEROMOTOCO,-0.061
2020-05-29,HEROMOTOCO,0.011
2020-06-01,HEROMOTOCO,-0.13
2020-06-02,HEROMOTOCO,0.032
2020-06-03,HEROMOTOCO,-0.115
2020-06-04,HEROMOTOCO,-0.066
2020-06-05,HEROMOTOCO,0.071
2020-06-08,HEROMOTOCO,0.003
2020-06-09,HEROMOTOCO,0.146
2020-06-10,HEROMOTOCO,0.272
2020-06-11,HEROMOTOCO,-0.122
2020-06-12,HEROMOTOCO,0.078
2020-06-15,HEROMOTOCO,0.003
2020-06-16,HEROMOTOCO,0.069
2020-06-17,HEROMOTOCO,0.148
2020-06-18,HEROMOTOCO,-0.111
2020-06-19,HEROMOTOCO,-0.122
2020-06-22,HEROMOTOCO,-0.052
2020-06-23,HEROMOTOCO,0.108
2020-06-24,HEROMOTOCO,0.023
2020-06-25,HEROMOTOCO,0.017
2020-06-26,HEROMOTOCO,0.059
2020-06-29,HEROMOTOCO,-0.12
2020-06-30,HEROMOTOCO,-0.091
2020-07-01,HEROMOTOCO,0.037
2020-07-02,HEROMOTOCO,0.072
2020-07-03,HEROMOTOCO,0.173
2020-07-06,HEROMOTOCO,-0.026
2020-07-07,HEROMOTOCO,-0.108
2020-07-08,HEROMOTOCO,-0.099
2020-07-09,HEROMOTOCO,0.115
2020-07-10,HEROMOTOCO,0.063
2020-07-13,HEROMOTOCO,-0.076
2020-07-14,HEROMOTOCO,0.089
2020-07-15,HEROMOTOCO,0.128
2020-07-16,HEROMOTOCO,0.087
2020-07-17,HEROMOTOCO,0.01
2020-07-20,HEROMOTOCO,0.081
2020-07-21,HEROMOTOCO,-0.051
2020-07-22,HEROMOTOCO,-0.08
2020-07-23,HEROMOTOCO,0.182
2020-07-24,HEROMOTOCO,-0.032
2020-07-27,HEROMOTOCO,0.027
2020-07-28,HEROMOTOCO,0.084
2020-07-29,HEROMOTOCO,0.024
2020-07-30,HEROMOTOCO,-0.073
2020-07-31,HEROMOTOCO,-0.006
2020-08-03,HEROMOTOCO,0.08
2020-08-04,HEROMOTOCO,-0.127
2020-08-05,HEROMOTOCO,0.104
2020-08-06,HEROMOTOCO,-0.009
2020-08-07,HEROMOTOCO,0.08
2020-08-10,HEROMOTOCO,0.133
2020-08-11,HEROMOTOCO,0.041
2020-08-12,HEROMOTOCO,0.093
2020-08-13,HEROMOTOCO,0.067
2020-08-14,HEROMOTOCO,-0.086
2020-08-17,HEROMOTOCO,0.18
2020-08-18,HEROMOTOCO,-0.09
2020-08-19,HEROMOTOCO,0.088
2020-08-20,HEROMOTOCO,0.039
2020-08-21,HEROMOTOCO,0.18
2020-08-24,HEROMOTOCO,0.146
2020-08-25,HEROMOTOCO,0.178
2020-08-26,HEROMOTOCO,0.157
2020-08-27,HEROMOTOCO,0.07
2020-08-28,HEROMOTOCO,0.069
2020-08-31,HEROMOTOCO,0.188
2020-09-01,HEROMOTOCO,-0.147
2020-09-02,HEROMOTOCO,-0.039
2020-09-03,HEROMOTOCO,-0.028
2020-09-04,HEROMOTOCO,0.18
2020-09-07,HEROMOTOCO,0.187
2020-09-08,HEROMOTOCO,-0.007
2020-09-09,HEROMOTOCO,0.003
2020-09-10,HEROMOTOCO,0.016
2020-09-11,HEROMOTOCO,0.064
2020-09-14,HEROMOTOCO,0.125
2020-09-15,HEROMOTOCO,0.154
2020-09-16,HEROMOTOCO,0.006
2020-09-17,HEROMOTOCO,0.099
2020-09-18,HEROMOTOCO,0.14
2020-09-21,HEROMOTOCO,0.076
2020-09-22,HEROMOTOCO,0.05
2020-09-23,HEROMOTOCO,-0.049
2020-09-24,HEROMOTOCO,0.102
2020-09-25,HEROMOTOCO,-0.073
2020-09-28,HEROMOTOCO,0.19
2020-09-29,HEROMOTOCO,-0.021
2020-09-30,HEROMOTOCO,0.254
2020-10-01,HEROMOTOCO,0.093
2020-10-02,HEROMOTOCO,-0.044
2020-10-05,HEROMOTOCO,0.105
2020-10-06,HEROMOTOCO,0.203
2020-10-07,HEROMOTOCO,-0.004
2020-10-08,HEROMOTOCO,-0.057
2020-10-09,HEROMOTOCO,-0.041
2020-10-12,HEROMOTOCO,0.027
2020-10-13,HEROMOTOCO,0.095
2020-10-14,HEROMOTOCO,0.048
2020-10-15,HEROMOTOCO,0.07
2020-10-16,HEROMOTOCO,-0.017
2020-10-19,HEROMOTOCO,-0.041
2020-10-20,HEROMOTOCO,0.071
2020-10-21,HEROMOTOCO,0.131
2020-10-22,HEROMOTOCO,0.193
2020-10-23,HEROMOTOCO,0.009
2020-10-26,HEROMOTOCO,0.191
2020-10-27,HEROMOTOCO,0.13
2020-10-28,HEROMOTOCO,-0.049
2020-10-29,HEROMOTOCO,0.221
2020-10-30,HEROMOTOCO,0.185
2020-11-02,HEROMOTOCO,-0.044
2020-11-03,HEROMOTOCO,0.055
2020-11-04,HEROMOTOCO,0.197
2020-11-05,HEROMOTOCO,-0.131
2020-11-06,HEROMOTOCO,0.044
2020-11-09,HEROMOTOCO,-0.049
2020-11-10,HEROMOTOCO,-0.039
2020-11-11,HEROMOTOCO,0.008
2020-11-12,HEROMOTOCO,0.454
2020-11-13,HEROMOTOCO,0.155
2020-11-16,HEROMOTOCO,0.054
2020-11-17,HEROMOTOCO,0.226
2020-11-18,HEROMOTOCO,0.005
2020-11-19,HEROMOTOCO,0.124
2020-11-20,HEROMOTOCO,0.115
2020-11-23,HEROMOTOCO,-0.056
2020-11-24,HEROMOTOCO,0.038
2020-11-25,HEROMOTOCO,0.02
2020-11-26,HEROMOTOCO,0.207
2020-11-27,HEROMOTOCO,0.186
2020-11-30,HEROMOTOCO,0.104
2020-12-01,HEROMOTOCO,-0.167
2020-12-02,HEROMOTOCO,0.146
2020-12-03,HEROMOTOCO,0.023
2020-12-04,HEROMOTOCO,0.11
2020-12-07,HEROMOTOCO,0.028
2020-12-08,HEROMOTOCO,0.115
2020-12-09,HEROMOTOCO,-0.002
2020-12-10,HEROMOTOCO,0.223
2020-12-11,HEROMOTOCO,0.035
2020-12-14,HEROMOTOCO,0.153
2020-12-15,HEROMOTOCO,0.234
2020-12-16,HEROMOTOCO,0.076
2020-12-17,HEROMOTOCO,0.083
2020-12-18,HEROMOTOCO,0.223
2020-12-21,HEROMOTOCO,-0.01
2020-12-22,HEROMOTOCO,0.121
2020-12-23,HEROMOTOCO,0.226
2020-12-24,HEROMOTOCO,0.124
2020-12-25,HEROMOTOCO,0.08
2020-12-28,HEROMOTOCO,-0.035
2020-12-29,HEROMOTOCO,0.235
2020-12-30,HEROMOTOCO,0.022
2020-12-31,HEROMOTOCO,0.045
2021-01-01,HEROMOTOCO,0.074
2021-01-04,HEROMOTOCO,-0.035
2021-01-05,HEROMOTOCO,0.027
2021-01-06,HEROMOTOCO,0.043
2021-01-07,HEROMOTOCO,-0.015
2021-01-08,HEROMOTOCO,0.095
2021-01-11,HEROMOTOCO,0.208
2021-01-12,HEROMOTOCO,0.241
2021-01-13,HEROMOTOCO,0.213
2021-01-14,HEROMOTOCO,0.124
2021-01-15,HEROMOTOCO,0.132
2021-01-18,HEROMOTOCO,-0.031
2021-01-19,HEROMOTOCO,-0.102
2021-01-20,HEROMOTOCO,0.006
2021-01-21,HEROMOTOCO,0.018
2021-01-22,HEROMOTOCO,0.232
2021-01-25,HEROMOTOCO,0.017
2021-01-26,HEROMOTOCO,0.127
2021-01-27,HEROMOTOCO,0.025
2021-01-28,HEROMOTOCO,0.11
2021-01-29,HEROMOTOCO,0.048
2021-02-01,HEROMOTOCO,0.112
2021-02-02,HEROMOTOCO,0.138
2021-02-03,HEROMOTOCO,-0.005
2021-02-04,HEROMOTOCO,0.117
2021-02-05,HEROMOTOCO,-0.033
2021-02-08,HEROMOTOCO,0.135
2021-02-09,HEROMOTOCO,-0.019
2021-02-10,HEROMOTOCO,0.148
